Name,Ticker,"Sub-Sector","Market Cap","1Y Return vs Nifty","6M Return","1M Return","1M Return vs Nifty","% Away From 52W High","% Away From 52W Low","1Y Return","5Y CAGR","6M Return vs Nifty","Daily Volume","Face value","Close Price","1D Return","1W Return","1W Return vs Nifty","1D Change in Volume","1M Average Volume","1W Change in Volume","3M Average Volume"
SJVN Ltd,SJVN,"Renewable Energy","13616.740281375","12.496422888439634","27.12177121771218","-15.770171149144243","-11.568537806423887","22.93178519593613","35.363457760314354","13.136288998357976","-2.0196612116654578","15.429004578979978","3087322","10","34.45","-0.577200577200565","0.5839416058394243","1.9418312845522796","-68.69563436339675","7021751.916666667","-37.09420622064651","7609778.384615385"
CreditAccess Grameen Ltd,CREDITACC,"Consumer Finance","13597.2621704","50.885822840790176","-11.711072839631244","-3.231179213857431","0.9704541288629254","32.415375788869774","55.55555555555556","51.52568895070852",,"-23.403839478363444","109354","10","871.5","0.09188009647409608","-4.785316289741064","-3.427426611028209","-66.81062870843893","163958.20833333334","193.9149599526958","122998.6"
Radico Khaitan Ltd,RADICO,"Alcoholic Beverages","13549.1728204","-15.432459879784844","20.301806350274884","-2.1401843570320382","2.061448985688318","20.58754954534856","48.264657079646","-14.792593769866501","27.430635850075234","8.609039711542682","811865","2","1072.25","5.786306235201261","5.911694982220468","7.269584660933323","463.39215699881333","210271.95833333334","68.08625169511703","227839.93846153846"
DCM Shriram Ltd,DCMSHRIRAM,"Diversified Chemicals","13523.69836217","-11.077899758177825","-9.204056545789799","-1.505722858095339","2.695910484625017","42.59039882664861","6.660649819494591","-10.438033648259482","9.48577106395383","-20.896823184522","20030","2","886.35","1.1699577673781532","-1.3961508510401552","-0.038261172327300086","-4.537222381088552","33913.958333333336","-59.02293324604652","68163.04615384615"
IDFC Ltd,IDFC,"Diversified Financials","13433.4511752","36.12847684144193","52.90322580645162","-1.4260249554367235","2.775608387283633","4.520795660036159","96.56398104265402","36.768342951360275","5.176494964052569","41.21045916771942","4605631","10","82.95","-1.2499999999999967","2.029520295202959","3.3874099739158146","-43.6425791789757","7258948.291666667","-43.66343951126381","8216632.584615384"
Indiamart Intermesh Ltd,INDIAMART,"Online Services","13344.070824715","-34.58083304653163","16.18141172375942","-2.6592045938852915","1.5424287488350648","59.163968614257236","18.050870511425465","-33.940966936613286",,"4.488645085027219","35726","10","4339.55","-0.652465058779089","0.46417409422387274","1.822063772936728","37.86370301767384","66796.91666666667","-3.9442905923157583","80006.55384615385"
KIOCL Ltd,KIOCL,"Iron & Steel","13327.98153528","-18.28805702600765","9.24176665815675","1.422137947380896","5.623771290101252","28.090675391446606","28.38283828382837","-17.648190916089305","-10.789727505587166","-2.4509999805754514","55888","10","213.95","-2.4395804833561434","-6.244522348816828","-4.886632670103973","-7.716186985023365","118908.20833333333","-57.04194498036111","99219.87692307692"
Bajaj Electricals Ltd,BAJAJELEC,"Home Electronics & Appliances","13266.090656175","-2.8270211730801114","11.319964639650104","7.118553008595989","11.320186351316345","10.089442447546615","39.3395841826335","-2.187155063161768","16.651301467044988","-0.3728019990820979","104723","2","1196.3","3.7329286798179018","-1.4904479578392733","-0.13255827912641815","104.94138828548503","77194.95833333333","-23.54366982791978","71260.72307692308"
Capri Global Capital Ltd,CGCL,"Consumer Finance","13227.297327375","42.75996208517568","9.368857829220357","-2.0982666492897053","2.103366693430651","7.5545793397231","48.82615156017831","43.399828195094024","43.53522701994488","-2.3239088095118454","96729","2","751.2","-0.13958125623130005","-0.1063829787233982","1.2515066999894569","-9.341493589262953","179199.58333333334","-40.36987948093579","171588.5846153846"
Chambal Fertilisers and Chemicals Ltd,CHAMBLFERT,"Fertilizers & Agro Chemicals","13225.44773082","-27.241716877166795","11.020552799433034","1.8861788617886215","6.087812204508978","64.69837216725183","20.13036809815951","-26.60185076724845","14.506660869393407","-0.6722138392991681","1885803","10","313.3","-1.431492842535791","0.999355254674411","2.3572449333872663","-28.043384527329962","2739596.625","-17.86053561744971","2069400.6153846155"
Nuvoco Vistas Corporation Ltd,NUVOCO,"Cement","13164.77579958","-25.708736633334325","23.05630026809652","-7.93531402783002","-3.7336806851096638","40.6318082788671","41.0951008645533","-25.06887052341598",,"11.36353362936432","68317","10","367.2","-0.37981551817689474","0.5889604163813114","1.9468500950941665","-28.84016457476173","130610.33333333333","-65.18541922530079","153988.5076923077"
Sanofi India Ltd,SANOFI,"Pharmaceuticals","13159.23679836","-25.262000366886845","-11.841729616283828","-0.5769381379604505","3.624695204759906","38.803893080329786","4.7433076640997385","-24.6221342569685","4.2097896741637","-23.53449625501603","3953","10","5712.7","-0.01925163638909944","-2.3978951145129526","-1.0400054358000974","-56.42156322345937","11661.708333333334","-59.626187314881015","17935.615384615383"
City Union Bank Ltd,CUB,"Private Banks","13153.519225","24.645848175795944","24.133050247699924","-9.866392600205545","-5.664759257485189","16.875712656784494","60.91743119266055","25.28571428571429","1.8548987214907386","12.440283608967722","1685832","1","175.4","-1.3775653640708398","-2.7716186252771617","-1.4137289465643066","7.075363543112291","4060472.0833333335","-39.5153643055575","3700463.292307692"
Elgi Equipments Ltd,ELGIEQUIP,"Industrial Machinery","13086.237131939999","21.029023767064007","9.584835135495922","-20.501646329653298","-16.30001298693294","38.04361067121454","65.03819863289104","21.66888987698235","21.424402006573693","-2.10793150323628","148131","1","410.45","-0.4124711876743877","-2.1573301549463673","-0.7994404762335121","-60.454847605496184","320408.125","-61.344189141582184","492582.93846153846"
Aditya Birla Sun Life Amc Ltd,ABSLAMC,"Asset Management","12952.8","-19.540706749889413","7.694154363221704","3.830575164911471","8.032208507631827","31.52028533214444","19.62666666666668","-18.90084063997107",,"-3.9986122755104976","40547","5","448.6","-0.2556976097832078","-1.4065934065934016","-0.048703727880546444","14.287727605840239","92524.20833333333","15.462596463251417","90735.47692307692"
Mahindra CIE Automotive Ltd,MAHINDCIE,"Auto Parts","12896.790886","49.666882356339336","47.27350794332332","17.124807922144434","21.32644126486479","3.177842565597655","109.21012503812139","50.30674846625768","6.204615375439082","35.580741304591115","1092459","10","343","0.8823529411764706","-0.3196745132229069","1.0382151654899483","82.30225095409816","1139090.8333333333","-23.20951970584452","884804.3076923077"
Lakshmi Machine Works Ltd,LAXMIMACH,"Industrial Machinery","12688.786665","25.62569667842774","30.068791909897772","-9.96597643135576","-5.764343088635403","18.45771393296294","46.187804878048766","26.265562788346084","12.993159902370355","18.37602527116557","3440","10","11987.4","0.9248540313448512","-1.1963684468640117","0.16152123184884348","-37.883712531599855","5563.5","5.006105006105006","5238.184615384615"
Kalyan Jewellers India Ltd,KALYANKJIL,"Precious Metals, Jewellery & Watches","12679.95313167","66.93146304804966","96.73202614379085","6.032584764420968","10.234218107141324","11.461794019933546","118.71026339691193","67.57132915796801",,"85.03925950505865","3182421","10","120.4","-2.1933387489845564","-4.859739233504537","-3.501849554791682","-18.641263874469495","6627375.916666667","-13.033898356033438","6188844.784615384"
Castrol India Ltd,CASTROLIND,"Commodity Chemicals","12660.7665152","2.353163820380953","17.492984097287174","-2.332814930015552","1.8688184127048042","8.91719745222932","26.804644119131748","2.9930299302992958","-8.42203141847213","5.800217458554972","802721","5","125.6","-1.8750000000000044","1.9894437677628816","3.3473334464757367","-16.981395507577176","744703.2083333334","90.08356638306034","1205190"
Global Health Ltd,MEDANTA,"Hospitals & Diagnostic Centres","12623.46239574","-0.6398661099183431",,"0.14234096134896182","4.343974304069318","6.658648589547345","17.091281526052992",,,"-11.692766638732202","139126","2","457.3","-2.846823879328655","-2.4530716723549486","-1.0951819936420935","-67.83979768979873","505781.2083333333","-74.74963066212209",
Indian Energy Exchange Ltd,IEX,"Power Trading & Consultancy","12587.188312035001","-47.3461089287617","-12.867877269881017","-6.201550387596892","-1.9999170448765353","95.47251167804527","7.659574468085117","-46.70624281884336","21.06702923076822","-24.56064390861322","2059984","1","139.15","-0.9255962976147974","-0.6071428571428531","0.750746821570002","-13.965474828650054","3684822.9166666665","-48.41199104966136","4845330.015384615"
Happiest Minds Technologies Ltd,HAPPSTMNDS,"IT Services & Consulting","12579.976106760001","-33.381559406803575","6.123564789502471","-9.88393087438741","-5.682297531667054","55.70439063483885","11.182535641547876","-32.74169329688523",,"-5.569201849229731","95628","2","873.45","-0.7499573887847178","-0.8794825238311393","0.4784071548817158","-12.011998196590083","162786.45833333334","-26.248814233821523","210037.38461538462"
Suven Pharmaceuticals Ltd,SUVENPHAR,"Pharmaceuticals","12500.41216438","2.509657799258167","10.988516099977472","7.128885024994556","11.330518367714912","28.17001420166363","26.22279129321383","3.1495239091765104",,"-0.7042505387547298","118170","1","492.9","0.37674371245290006","-0.404122044857547","0.9537676338553082","-50.399590335958095","590933.75","-38.35809372783041","404135.6923076923"
Jindal Stainless Ltd,JSL,"Iron & Steel","12488.39979702","20.127229524701896","139.77955911823648","21.287379624936644","25.489012967657","6.560802340158789","151.76223040505002","20.76709563462024","14.508452910875835","128.08679247950428","1232283","2","239.3","0.6942983378918601","0.06272214091574563","1.4206118196286008","51.32625668961418","2536750.2083333335","-56.12821432996253","1684642.2923076923"
Asahi India Glass Ltd,ASAHIINDIA,"Auto Parts","12384.216534795","3.3469475297231455","-11.183457985041796","-16.825972313777186","-12.62433897105683","37.50743015652864","32.46719160104987","3.986813639641489","6.228637483635513","-22.876224623774","36096","1","504.7","-0.9323780547649426","-3.4990439770554516","-2.141154298342596","-52.78359146086228","85307.04166666667","-75.48908430380607","120208"
KEC International Ltd,KEC,"Construction & Engineering","12340.24176","4.976036562251973","16.08166189111747","15.037860861334584","19.239494204054942","13.030957523398135","40.70911722141823","5.615902672170316","5.413428037170953","4.388895252385268","227797","2","486.15","1.2812499999999953","-1.6786328243502906","-0.32074314563743545","5.124785409705942","877322.5","-53.543620219192164","550767.4307692308"
Glenmark Pharmaceuticals Ltd,GLENMARK,"Pharmaceuticals","12255.97385586","-18.51191736707784","8.642609477334013","-0.505703869222622","3.6959294734977344","24.988179669030753","21.377331420373036","-17.872051257159494","-6.489056181726161","-3.0501571613981895","1433352","1","423","-2.6131000345343667","-0.2711304962866857","1.0867591824261695","317.2591669674775","1279297.875","179.79581678167426","1117474.3384615385"
Sheela Foam Ltd,SFL,"Home Furnishing","12245.94829224","-25.366608883782813","-7.194729355394186","-5.060600838646681","-0.8589674959263247","63.560826072926766","3.072381823473158","-24.72674277386447","7.574333034430225","-18.88749599412639","9469","5","1239.6","-1.238895749512025","-4.53967887258866","-3.1817891938758054","-30.04063538973033","38316.25","-87.21528387227436","30551.815384615384"
Krishna Institute of Medical Sciences Ltd,KIMS,"Hospitals & Diagnostic Centres","12237.04891017","3.483845230287833","24.386299552164537","-1.0261317143988504","3.1755016283215056","11.237790445711248","34.72715023579609","4.123711340206176",,"12.693532913432335","18333","10","1499.85","-1.9128899352560331","-3.0666321980223645","-1.7087425193095094","-28.676470588235293","39333.125","-25.807365439093484","81331.2923076923"
Shree Renuka Sugars Ltd,RENUKA,"Sugar","12111.10680837","59.33164386159161","23.81477398015435","-8.3265306122449","-4.124897269524544","22.439893143365985","85.00823723228994","59.97150997150995","27.143045844395843","12.122007341422147","4355240","1","56.15","-1.3181019332161688","-3.4393809114359417","-2.081491232723087","-12.619216533499404","18013621.625","-54.21621266474816","19189039.47692308"
BASF India Ltd,BASF,"Diversified Chemicals","12082.7535496","-7.470244480952918","5.105657413261299","0.5277238245318318","4.729357167252188","28.544347635886403","16.678009357720125","-6.830378371034574","5.1682814248621645","-6.587109225470903","12699","10","2743.1","-1.7303145375080669","-2.7166010568500165","-1.3587113781371614","25.49659057219093","15774.958333333334","-45.77016697271213","18225.138461538463"
Campus Activewear Ltd,CAMPUS,"Apparel & Accessories","12026.164543","-0.6398661099183431","9.030712876866726","-15.724708700860283","-11.523075358139927","65.21514407546194","30.24234264557386",,,"-2.662053761865476","247909","5","386.95","-1.9759341355288187","-6.38683924035322","-5.028949561640365","-60.22937465007452","441054.9583333333","-26.830787211938045","870234.0615384616"
Westlife Development Ltd,WESTLIFE,"Restaurants & Cafes","12020.2212312","42.45379959559744","47.738403918179216","-1.9252836924646066","2.2763496502557494","6.025741029641174","91.2005965697241","43.09366570551578",,"36.045637279447014","64941","2","769.2","-0.46583850931675846","-2.5835866261398146","-1.2256969474269594","-52.55798663111371","249552.16666666666","-56.676540047232116","243926.64615384614"
Aegis Logistics Ltd,AEGISCHEM,"Oil & Gas - Storage & Transportation","12011.22","58.76792125310336","64.19308357348706","5.5418338993516665","9.743467242072022","9.331578177563248","104.39461883408075","59.407787363021704","3.0022924080446822","52.500316934754856","644985","1","341.85","-0.10227936879017122","-1.6683445994534603","-0.3104549207406051","111.05599167536543","963395.5416666666","9.060334594742663","977154.9076923077"
Central Depository Services (India) Ltd,CDSL,"Stock Exchanges & Ratings","11784.9875","-28.490828269288095","2.2138871100539794","-8.944215802127053","-4.742582459406696","48.03544258480266","10.078817733990153","-27.85096215936975","25.752005013407487","-9.478879528678222","138798","10","1117.3","-0.9266238084681929","0.17932394871335067","1.5372136274262058","-5.173839080145657","267769.625","-36.837362967412524","275932.43076923076"
NLC India Ltd,NLCINDIA,"Metals - Diversified","11654.680698645","30.244810035421306","23.56450410141685","-5.798749289368969","-1.5971159466486125","15.027157513578771","47.94642857142857","30.88467614533965","-5.775338132053065","11.87173746268465","1714945","10","82.85","-1.427721594289117","-3.7746806039488967","-2.4167909252360413","-5.740297672342766","4913099.125","-33.33886593141418","4578657.292307693"
Blue Star Ltd,BLUESTARCO,"Home Electronics & Appliances","11560.55597664","17.63806465326027","37.445714285714295","-2.8083077420397604","1.3933256006805959","7.0718829252068405","43.79745321934598","18.277930763178613","7.967132241424335","25.752947646982093","26313","2","1202.65","0.19578438723653557","0.2584302446750979","1.616319923387953","-70.36390462567718","83259.95833333333","-36.117989803350326","94191.12307692308"
POWERGRID Infrastructure Investment Trust,PGINVIT,"Power Transmission & Distribution","11516.9498752","1.4177142393918076","-2.223410757946208","-0.015626220798496775","4.186007121921859","10.963507071970003","4.884845504466839","2.0575803493101508",,"-13.91617739667841","523034","100","127.97","-0.12487317568094639","0.4710685404726343","1.8289582191854894","41.22008380853637","300973.75","22.264766660121367","377636"
Aster DM Healthcare Ltd,ASTERDM,"Hospitals & Diagnostic Centres","11449.818743175","18.835199506879555","23.5613463626493","0.1540154015401515","4.355648744260508","21.089630931458704","43.95951929158761","19.4750656167979",,"11.868579723917097","279252","10","227.6","-1.1509229098805671","-1.5144958892254436","-0.1566062105125885","237.80756296421745","331247.75","183.7609616811129","534938.0615384616"
Suzlon Energy Ltd,SUZLONPP,,"11410.73879557","-0.6398661099183431",,"-2.6143790849673225","1.5872542577530337","24.026845637583882","58.51063829787233",,,"-11.692766638732202","2618702","1","7.45","0.539811066126856","-6.052963430012605","-4.69507375129975","17.895715923180333","2802327.125","30.681251668633678",
Finolex Industries Ltd,FINPIPE,"Building Products - Pipes","11380.564356525","-12.767787389131136","28.07457870204375","3.837209302325578","8.038842645045934","14.781634938409848","46.995884773662546","-12.127921279212794","6.097213809784652","16.381812063311546","869003","2","178.6","-2.9611518609073713","-4.644954618259486","-3.2870649395466307","9.487589769434296","1585197.4583333333","-3.977781264571791","1178121.523076923"
V Guard Industries Ltd,VGUARD,"Electrical Components & Equipments","11327.2870048","16.815420283561384","17.72180621738143","4.030479246039697","8.232112588760053","5.975327679259834","43.31491712707181","17.455286393479728","1.7497528969856457","6.029039578649229","188616","1","259.4","-1.1432926829268293","-0.7651109410864576","0.5927787376263975","-18.014787382476822","395856.5416666667","-6.901351444732919","372483.44615384616"
Century Plyboards (India) Ltd,CENTURYPLY,"Wood Products","11324.1573003","-18.773515773817117","-0.7288070579209733","-9.065354884047789","-4.863721541327433","44.706336939721794","6.842811435648688","-18.133649663898773","8.495430898206791","-12.421573696653175","153812","1","517.6","1.549931332156177","0.602526724975709","1.9604164036885643","75.15658095520077","130966.70833333333","80.40558767989303","150658.0923076923"
G R Infraprojects Ltd,GRINFRA,"Construction & Engineering","11307.7797195","-33.965546943275584","4.090318534115863","-4.17783643337319","0.023796909347166384","70.267711113024","7.679473513463431","-33.32568083335724",,"-7.602448104616339","9487","5","1161.7","-0.6669516887558747","1.9124484603912582","3.2703381391041133","-27.833561539631827","23396.708333333332","-88.98474328309686","21323.66153846154"
Lloyds Metals And Energy Ltd,LLOYDSME,"Iron & Steel","11241.6329493","103.62417653050805","76.91761363636361","42.342857142857135","46.54449048557749","6.362906463267759","142.55111976630963","104.2640426404264","64.15173912921179","65.2248469976314","145350","1","249.1","-0.6183921803311435","1.5491235222176856","2.9070132009305407","4.430106908840097","316270.5833333333","-31.96912751049599","207595.55384615384"
Hindustan Copper Ltd,HINDCOPPER,"Mining - Copper","11173.9625511","-12.703599038598163","31.629755820556515","-3.3361134278565467","0.8655199148638095","26.27264883520275","42.73399014778325","-12.063732928679821","3.098434562249941","19.936989181824313","9705003","5","115.9","0.30289917784509607","5.748175182481763","7.106064861194618","237.47176869577373","3390724.5","251.943339497024","3164127.953846154"
Alembic Pharmaceuticals Ltd,APLLTD,"Pharmaceuticals","11166.751074439999","-32.00869902548967","-23.151697699890477","-4.977145759268679","-0.7755124165483229","47.594869053981846","3.9444444444444393","-31.368832915571325","1.2748506883379473","-34.84446433862268","89746","2","561.3","-1.1969723640204308","-2.0247861755978396","-0.6668964968849844","40.5839781948056","72000.625","23.649439936071424","168679.15384615384"
RBL Bank Ltd,RBLBANK,"Private Banks","11166.228798375","34.52900319992014","120.74340527577935","19.817767653758537","24.019400996478893","2.82455187398154","148.2805124747134","35.168869309838485","-19.354474891128337","109.05063863704714","18063638","10","184.1","-1.1543624161073855","2.619843924191744","3.977733602904599","-17.554791516334877","16205880.458333334","-28.556152769813703","16573890.661538461"
EIH Ltd,EIHOTEL,"Hotels, Resorts & Cruise Lines","10990.77549865","38.25338349761696","38.784313725490186","-1.612454823464001","2.5891785192563552","16.13450127154563","47.151767151767146","38.8932496075353","2.817246541565166","27.091547086757984","208634","2","176.95","0.6827880512090974","-0.19740552735477873","1.1604841513580764","-14.300032450594996","503432.0833333333","-78.60265054161547","481536.58461538464"
TTK Prestige Ltd,TTKPRESTIG,"Home Electronics & Appliances","10985.8541551","-20.662858062734866","-6.207502930832362","-9.501725015553419","-5.300091672833062","31.22929816886446","7.432523163690075","-20.022991952816522","3.6054356455792025","-17.900269569564564","50232","1","800.05","0.9463125354867201","-0.24936101240571037","1.1085286663071447","-22.076229775219893","114463","73.88535031847134","73620.6"
Angel One Ltd,ANGELONE,"Investment Banking & Brokerage","10934.114519","0.45339670730549053","2.583203171933197","-18.314889817265673","-14.113256474545317","57.88240805809322","20.140712945590987","1.0932628172238337",,"-9.109563466799004","329259","10","1280.7","-2.3484559664506257","-2.3372860029740243","-0.9793963242611692","12.601826202934236","354244.75","-3.9856879160870973","447534.75384615385"
Computer Age Management Services Ltd,CAMS,"Diversified Financials","10880.2528317","-20.85578520313","-0.4572043299939407","-2.135113696456893","2.066519646263463","33.80614657210401","9.01259111994699","-20.215919093211657",,"-12.149970968726143","27983","10","2220.75","0","-0.040510431436098886","1.3173792472767563","-68.12325568149456","129760.75","-39.53543647363872","140791.04615384617"
Bharat 22 ETF,ICICIB22,"Equity","10739.054693185","23.557878903091208","24.30555555555556","-0.3132613992342494","3.888371943486107","15.398044692737422","42.8428927680798","24.197745013009552","8.553512978971668","12.612788916823359","67772","0","57.28","-0.24381748519679652","0.17488632388947434","1.5327760026023296","-19.47434709251206","179816.20833333334","-46.48874851954204","250319.6"
UTI Asset Management Company Ltd,UTIAMC,"Asset Management","10687.370204875","-24.715647431942873","23.31361832746873","5.5224549939137555","9.72408833663411","34.19950215530327","38.41176470588235","-24.07578132202453",,"11.62085168873653","95175","10","823.55","-2.1621621621621676","-4.338482982924849","-2.980593304211994","-54.636231911689","590675.7083333334","-62.24712415708052","366066.75384615385"
Nippon India ETF Bank BeES,BANKBEES,"Equity","10625.94809425","12.374756169888112","23.101958525345633","-2.1430043272202663","2.05862901550009","4.386888467747596","31.713405238828972","13.014622279806455","10.3927950825204","11.409191886613431","1754863","0","427.41","-0.977689224567331","-1.8531275833562948","-0.49523790464343964","-40.12220800132117","774532.25","356.55685031831393","671790.723076923"
Brigade Enterprises Ltd,BRIGADE,"Real Estate","10583.960467289999","2.229398152669569","3.9133867147851507","-7.758534387826609","-3.556901045106253","26.980681571521604","22.477734946165096","2.869264262587912","17.52256921783948","-7.779379923947051","114667","10","460.7","0.4031818677127527","-0.9353832921191318","0.4225063865937233","-31.797796916634944","232205.66666666666","-63.69528187787719","207208.47692307693"
Tata Investment Corporation Ltd,TATAINVEST,"Asset Management","10576.44067584","47.97395661557953","55.202965708989815","-9.198169475350802","-4.996536132630446","37.74423159604452","72.15346025741192","48.613822725497876","18.575783483253684","43.51019907025761","17350","10","2093.3","0.13872942977421024","-0.8102729340409358","0.5476167446719193","-5.6962713338406346","28023.166666666668","-2.937062937062937","35424.446153846155"
Aether Industries Ltd,AETHER,"Specialty Chemicals","10564.73467685","-0.6398661099183431","5.710699717602761","-7.840026261078891","-3.6383929183585346","24.535470466013678","20.14978601997146",,,"-5.982066921129441","583622","10","842.25","-0.7365939893930465","0.3694214383602482","1.7273111170731035","4597.537025112685","57545.083333333336","2500.3475316342897","66653.18461538461"
Cholamandalam Financial Holdings Ltd,CHOLAHLDNG,"Diversified Financials","10513.65994854","-14.199711669763897","-7.754429336629577","-6.7011168528087905","-2.4994835100884343","30.221547257459335","4.324324324324325","-13.559845559845554","-4.026981153322362","-19.44719597536178","28098","1","559.7","-0.044646843468166796","1.6619743892471333","3.0198640679599884","-52.011886869790956","54034.666666666664","-78.25265862757543","102036.55384615385"
Housing and Urban Development Corporation Ltd,HUDCO,"Specialized Finance","10489.956","24.994958557554455","49.0674318507891","0.3864734299516963","4.588106772672052","13.282001924927812","69.77124183006535","25.6348246674728","-9.141676672151977","37.3746652120569","4936943","10","51.95","-0.8587786259541904","-0.2879078694817631","1.069981809231092","-23.899958658564444","14619334.041666666","-24.821588163428213","12991915.723076923"
Motilal Oswal Financial Services Ltd,MOTILALOFS,"Diversified Financials","10442.201316339999","-24.113200532754323","-7.694329456600311","5.165443928731846","9.367077271452203","43.21611617312073","7.565084226646235","-23.47333442283598","-14.925894528757567","-19.387096095332513","38088","1","702.4","-0.5310486440557955","2.3384570554381807","3.696346734151036","-79.18756762073374","178277.91666666666","-20.18775407568836","141899.46153846153"
Jindal Stainless (Hisar) Ltd,JSLHISAR,"Iron & Steel","10379.946466575","16.214367544958407","115.1986183074266","20.619554695062927","24.821188037783283","4.849805090575554","130.74074074074073","16.85423365487675","13.49311244975322","103.50585166869439","73102","2","436.1","-0.8750994431185285","-0.5473204104903027","0.8105692682225525","-27.03735864498807","266152.4583333333","-81.10541905534849","205136.8153846154"
Bikaji Foods International Ltd,BIKAJI,"FMCG - Foods","10282.3021548","-0.6398661099183431",,"3.437815975733055","7.639449318453411","9.18866080156404","35.049504950495034",,,"-11.692766638732202","257367","1","409.2","-0.7037126910944028","-6.189821182943604","-4.831931504230749","12.061916269348835","671598.9166666666","-86.2517554763651",
PVR Ltd,PVR,"Theatres","10262.705151125","17.166916737720673","-13.067954430244649","-15.024514917588148","-10.822881574867791","35.951262928521","22.954716981132073","17.806782847639017","3.1763523986945374","-24.76072106897685","580588","10","1629.15","-2.838825108096014","-5.290236316600296","-3.9323466378874414","38.65350951561019","484969.7916666667","155.73071518867468","532073.3076923077"
Manappuram Finance Ltd,MANAPPURAM,"Consumer Finance","10237.144247255","-29.681782277583014","30.866924351187194","-3.344208809135395","0.8574245335849611","46.62447257383966","45.398773006134974","-29.04191616766467","-0.2512594578184202","19.174157712454992","3905024","2","118.5","-2.025630425795786","2.023245802841149","3.3811354815540042","-27.68889193398157","7333994.875","-63.11708492076078","7349370.492307693"
HFCL Ltd,HFCL,"Telecom Equipments","10236.87174024","-16.77819464017771","31.79347826086956","-12.978468899521527","-8.77683555680117","39.3127147766323","41.125121241513106","-16.138328530259365","17.057973341227296","20.100711622137357","6111673","1","72.75","-2.2177419354838785","-1.2890094979647257","0.0688801807481294","7.117170581302988","13036874.916666666","20.71372251897511","11594175.76923077"
Natco Pharma Ltd,NATCOPHARM,"Pharmaceuticals","10204.9455235","-40.57579487138872","-13.483497575473164","-4.793872106033225","-0.592238763312869","70.67438076297232","1.4862385321100957","-39.93592876147038","-11.148446612414364","-25.176264214205368","107960","2","553.1","-1.0554561717352375","-1.5223003649959859","-0.1644106862831307","4.28902627511592","208064.25","-50.18089190785588","240319.92307692306"
CESC Ltd,CESC,"Power Generation","10200.26445885","-16.920219310801347","5.128205128205112","0.5301524188203995","4.731785761540756","24.588002636783134","11.544117647058805","-16.280353200883003","-6.943822649000597","-6.56456151052709","1896076","1","75.85","-1.4294996751137212","-0.71989528795813","0.6379943907547252","85.80327788529851","2257600.375","9.819598421580308","1770849.476923077"
Godfrey Phillips India Ltd,GODFRYPHLP,"FMCG - Tobacco","10166.111208","76.59172217757057","85.88246242613188","12.723270972657243","16.9249043153776","5.136677680985269","114.08360128617363","77.23158828748892","14.402855627159305","74.18969578739967","268038","2","1997.4","2.1557345607978564","0.9450649416283441","2.3029546203411995","100.26149846089477","275424.7083333333","21.839885086730426","228702.72307692308"
Akzo Nobel India Ltd,AKZOINDIA,"Specialty Chemicals","10149.34207961","9.34347012506563","19.483923263982714","-3.917521293238295","0.2841120494820615","8.545713574998292","31.017421189855444","9.983336234983973","3.4643971843726584","7.791156625250512","7852","10","2211.05","-0.7897157472012164","-0.38296051001329096","0.9749291686995643","121.93329564725833","12900.583333333334","30.54031587697423","15429.969230769231"
Allcargo Logistics Ltd,ALLCARGO,"Logistics","10133.711887380001","3.6824877502561044","54.125793421811885","-4.49344457687724","-0.29181123415688415","23.549232497192072","60.7744783306581","4.322353860174448","13.19921729547815","42.43302678307968","296761","2","400.65","-2.8609528427688233","-0.6940141281447544","0.6638755505681008","-3.323527591273215","488342.7083333333","20.965486880775455","845410.9384615384"
Sundaram Clayton Ltd,SUNCLAYLTD,"Auto Parts","10057.672934775","28.033439046906174","20.231326951056996","-5.5578498506573855","-1.3562165079370292","17.962902700943694","40.480000000000004","28.67330515682452","-1.8475381670250202","8.538560312324794","1154","5","4916.8","-1.0933083894068667","-1.7386786042607618","-0.38078892554790666","-21.174863387978142","6050.333333333333","-50.194216659473454","6757.2"
Mangalore Refinery and Petrochemicals Ltd,MRPL,"Oil & Gas - Refining & Marketing","9849.60512674","21.545564353657827","-21.711456859971715","-5.141388174807198","-0.9397548320868419","130.62330623306235","49.39271255060731","22.18543046357617","-15.509260970182526","-33.404223498703914","1421856","10","55.35","-1.5124555160142372","-1.3368983957219251","0.020991282990930005","-2.913371794092684","3320447.2083333335","-31.024338940558497","2903735.0923076924"
Raymond Ltd,RAYMOND,"Apparel & Accessories","9848.91776414","127.04165853963278","52.05911744595803","-5.525782628586365","-1.3241492858660084","13.728338694614518","133.15322580645162","127.68152464955112","5.4341162908318585","40.36635080722583","252113","10","1445.55","-2.2880897661214097","-1.7100700346773707","-0.3521803559645156","-34.581013124639966","817603.0833333334","-68.7607027178398","795415.3384615384"
E I D-Parry (India) Ltd,EIDPARRY,"Sugar","9845.12559686","15.759252555489281","6.111908177905317","-7.356993736951976","-3.1553603942316197","20.786010456102378","41.595405232929174","16.399118665407624","7.700382908884462","-5.580858460826885","106199","1","554.7","0.018031013342953973","-2.4360214580951385","-1.0781317793822833","-30.573460769059793","231933.54166666666","-21.3305776553032","294070.3846153846"
